country,date,document_number,error,language,listing_url,organization,provider,query,record_id,source_type,status,title,topics,url
World,1988-09-06,85329,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/851151468339535006/pdf/853290IBRD42900PUBLIC00Box0382159B.pdf,English,http://documents.worldbank.org/curated/en/851151468339535006/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-resolution-no-429-1988-regular-election-of-Executive-Directors,World Bank,World Bank Documents & Reports,conflict resolution,19456559,Board Report,FAILED,International Bank for Reconstruction and Development (IBRD) Board of Governors resolution ; no. 429 : 1988 regular election of Executive Directors,"Participations and Civic Engagement,Parliamentary Government,Post Conflict Reconstruction,Corporate Law,Privatization",https://documents.worldbank.org/curated/en/851151468339535006/pdf/853290IBRD42900PUBLIC00Box0382159B.pdf
World,2016-01-01,108777,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/606291475729156496/pdf/108777-WP-P156896-PUBLIC-ABSTRACT-SENT-IntegratedFrameworkforJobsinFragileandConflictSituationsfinal.pdf,English,http://documents.worldbank.org/curated/en/606291475729156496/An-integrated-framework-for-jobs-in-fragile-and-conflict-situations,World Bank,World Bank Documents & Reports,conflict resolution,26844512,Working Paper,FAILED,An integrated framework for jobs in fragile and conflict situations,"Labor Markets,International Trade and Trade Rules,Employment and Unemployment,Social Cohesion",https://documents.worldbank.org/curated/en/606291475729156496/pdf/108777-WP-P156896-PUBLIC-ABSTRACT-SENT-IntegratedFrameworkforJobsinFragileandConflictSituationsfinal.pdf
World,1946-10-03,83381,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/414681468183858257/pdf/833810BR0IBRD10ox0382087B00PUBLIC0.pdf,English,http://documents.worldbank.org/curated/en/414681468183858257/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-resolution-no-17-reference-by-Board-of-Governors-to-Executive-Directors-regarding-selection-of-Advisory-Council,World Bank,World Bank Documents & Reports,conflict resolution,18755944,Board Report,FAILED,International Bank for Reconstruction and Development (IBRD) Board of Governors resolution ; no. 17 : reference by Board of Governors to Executive Directors regarding selection of Advisory Council,"Post Conflict Reintegration,Parliamentary Government,Post Conflict Reconstruction,Corporate Law,Privatization",https://documents.worldbank.org/curated/en/414681468183858257/pdf/833810BR0IBRD10ox0382087B00PUBLIC0.pdf
World,1988-06-08,82250,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/665701468341333751/pdf/822500BR0MIGA00ox0379861B00PUBLIC0.pdf,English,http://documents.worldbank.org/curated/en/665701468341333751/Multilateral-Investment-Guarantee-Agency-MIGA-Council-of-Governors-resolution-no-1-adoption-of-by-laws,World Bank,World Bank Documents & Reports,conflict resolution,18526029,Board Report,FAILED,Multilateral Investment Guarantee Agency (MIGA) Council of Governors resolution ; no. 1 : adoption of by-laws,Transport Services,https://documents.worldbank.org/curated/en/665701468341333751/pdf/822500BR0MIGA00ox0379861B00PUBLIC0.pdf
World,1954-09-29,83547,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/409701468335039239/pdf/835470BR0IBRD90ox0382087B00PUBLIC0.pdf,English,http://documents.worldbank.org/curated/en/409701468335039239/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-resolution-no-91-officers-of-Board-of-Governors-for-1954-1955,World Bank,World Bank Documents & Reports,conflict resolution,18857457,Board Report,FAILED,International Bank for Reconstruction and Development (IBRD) Board of Governors resolution ; no. 91 : officers of Board of Governors for 1954-1955,"Parliamentary Government,Post Conflict Reconstruction,Corporate Law,Civic Participation and Corporate Governance",https://documents.worldbank.org/curated/en/409701468335039239/pdf/835470BR0IBRD90ox0382087B00PUBLIC0.pdf
World,1948-10-01,83436,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/730841468340889728/pdf/834360BR0IBRD30ox0382087B00PUBLIC0.pdf,English,http://documents.worldbank.org/curated/en/730841468340889728/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-resolution-no-39-composition-of-procedures-committee-until-close-of-fourth-annual-meeting,World Bank,World Bank Documents & Reports,conflict resolution,18825819,Board Report,FAILED,International Bank for Reconstruction and Development (IBRD) Board of Governors resolution ; no. 39 : composition of procedures committee until close of fourth annual meeting,"Participations and Civic Engagement,Parliamentary Government,Post Conflict Reconstruction,Public Sector Corruption & Anticorruption Measures,Corporate Law",https://documents.worldbank.org/curated/en/730841468340889728/pdf/834360BR0IBRD30ox0382087B00PUBLIC0.pdf
World,1958-10-06,83600,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/871981468336084358/pdf/836000BR0IBRD10ox0382087B00PUBLIC0.pdf,English,http://documents.worldbank.org/curated/en/871981468336084358/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-resolution-no-123-seventh-regular-election-of-Executive-Directors,World Bank,World Bank Documents & Reports,conflict resolution,18996448,Board Report,FAILED,International Bank for Reconstruction and Development (IBRD) Board of Governors resolution ; no. 123 : seventh regular election of Executive Directors,"Participations and Civic Engagement,Parliamentary Government,Post Conflict Reconstruction,Corporate Law,Privatization",https://documents.worldbank.org/curated/en/871981468336084358/pdf/836000BR0IBRD10ox0382087B00PUBLIC0.pdf
World,2010-10-08,85556,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/930011468167987571/pdf/855560IBRD61100PUBLIC00Box0382159B.pdf,English,http://documents.worldbank.org/curated/en/930011468167987571/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-resolution-no-611-allocation-of-FY10-net-income,World Bank,World Bank Documents & Reports,conflict resolution,19544312,Official publication,FAILED,International Bank for Reconstruction and Development (IBRD) Board of Governors resolution ; no. 611 : allocation of FY10 net income,"Income,International Affairs,Post Conflict Reconstruction,Poverty Impact Evaluation",https://documents.worldbank.org/curated/en/930011468167987571/pdf/855560IBRD61100PUBLIC00Box0382159B.pdf
World,1958-10-09,83602,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/567351468334203122/pdf/836020BR0IBRD10ox0382087B00PUBLIC0.pdf,English,http://documents.worldbank.org/curated/en/567351468334203122/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-resolution-no-125-capital-of-the-Bank,World Bank,World Bank Documents & Reports,conflict resolution,19191707,Board Report,FAILED,International Bank for Reconstruction and Development (IBRD) Board of Governors resolution ; no. 125 : capital of the Bank,"Parliamentary Government,Post Conflict Reconstruction,Hazard Risk Management,Islamic Finance,Corporate Law",https://documents.worldbank.org/curated/en/567351468334203122/pdf/836020BR0IBRD10ox0382087B00PUBLIC0.pdf
Colombia,2016-02-01,104335,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/149421467990953591/pdf/104335-REVISED-Colombia-DAR-KeyAttributes-OUO-9.pdf,English,http://documents.worldbank.org/curated/en/149421467990953591/Colombia-Detailed-assessment-of-observance-key-attributes-of-effective-resolution-regimes-for-financial-institutions-pilot-of-the-draft-assessment-methodology,World Bank,World Bank Documents & Reports,conflict resolution,26159835,Financial Sector Assessment Program (FSAP),FAILED,Colombia - Detailed assessment of observance key attributes of effective resolution regimes for financial institutions : pilot of the draft assessment methodology,"Legal Institutions of the Market Economy,Economic Growth,Deposit Insurance,Bankruptcy and Resolution of Financial Distress,Financial Sector Policy",https://documents.worldbank.org/curated/en/149421467990953591/pdf/104335-REVISED-Colombia-DAR-KeyAttributes-OUO-9.pdf
World,1954-09-29,83548,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/227171468184156103/pdf/835480BR0IBRD90ox0382087B00PUBLIC0.pdf,English,http://documents.worldbank.org/curated/en/227171468184156103/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-resolution-no-92-composition-of-procedures-committee-for-1954-1955,World Bank,World Bank Documents & Reports,conflict resolution,18857454,Board Report,FAILED,International Bank for Reconstruction and Development (IBRD) Board of Governors resolution ; no. 92 : composition of procedures committee for 1954-1955,"Parliamentary Government,Post Conflict Reconstruction,Social Accountability,Corporate Law,Civic Participation and Corporate Governance",https://documents.worldbank.org/curated/en/227171468184156103/pdf/835480BR0IBRD90ox0382087B00PUBLIC0.pdf
World,1946-03-18,83356,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/922811468163747882/pdf/833560BR0Bank00ox0382087B00PUBLIC0.pdf,English,http://documents.worldbank.org/curated/en/922811468163747882/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-inaugural-meeting-resolution-no-9-acceptance-of-membership-by-schedule-A-countries,World Bank,World Bank Documents & Reports,conflict resolution,18688631,Board Report,FAILED,International Bank for Reconstruction and Development (IBRD) Board of Governors - inaugural meeting resolution ; no. 9 : acceptance of membership by schedule A countries,"Parliamentary Government,Information Security & Privacy,Post Conflict Reconstruction,Decentralization,Public Sector Corruption & Anticorruption Measures",https://documents.worldbank.org/curated/en/922811468163747882/pdf/833560BR0Bank00ox0382087B00PUBLIC0.pdf
World,1988-06-08,82265,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/539231468336083774/pdf/822650BR0MIGA00ox0379861B00PUBLIC0.pdf,English,http://documents.worldbank.org/curated/en/539231468336083774/Multilateral-Investment-Guarantee-Agency-MIGA-Council-of-Governors-resolution-no-4-adoption-of-rules-for-first-regular-election-of-Directors,World Bank,World Bank Documents & Reports,conflict resolution,18526038,Board Report,FAILED,Multilateral Investment Guarantee Agency (MIGA) Council of Governors resolution ; no. 4 : adoption of rules for first regular election of Directors,"Investment and Investment Climate,Parliamentary Government,Post Conflict Reconstruction,Corporate Law,Debt Markets",https://documents.worldbank.org/curated/en/539231468336083774/pdf/822650BR0MIGA00ox0379861B00PUBLIC0.pdf
World,1951-09-14,83467,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/406091468326673439/pdf/834670BR0IBRD60ox0382087B00PUBLIC0.pdf,English,http://documents.worldbank.org/curated/en/406091468326673439/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-resolution-no-66-officers-of-Board-of-Governors-1951-1952,World Bank,World Bank Documents & Reports,conflict resolution,18829856,Board Report,FAILED,"International Bank for Reconstruction and Development (IBRD) Board of Governors resolution ; no. 66 : officers of Board of Governors, 1951-1952","Participations and Civic Engagement,Parliamentary Government,Post Conflict Reconstruction,Corporate Law",https://documents.worldbank.org/curated/en/406091468326673439/pdf/834670BR0IBRD60ox0382087B00PUBLIC0.pdf
World,2021-05-17,159150,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/311271621495224041/pdf/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-Resolution-No-683-Amendment-of-the-By-Laws-of-IBRD.pdf,English,http://documents.worldbank.org/curated/en/311271621495224041/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-Resolution-No-683-Amendment-of-the-By-Laws-of-IBRD,World Bank,World Bank Documents & Reports,conflict resolution,33093785,Board Report,FAILED,International Bank for Reconstruction and Development (IBRD) Board of Governors Resolution ; No. 683 : Amendment of the By-Laws of IBRD,"Transport Services,Economic Adjustment and Lending,Public Finance Decentralization and Poverty Reduction,Macro-Fiscal Policy,Public Sector Economics,Taxation & Subsidies,Financial Structures,Health Care Services Industry,Judicial System Reform",https://documents.worldbank.org/curated/en/311271621495224041/pdf/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-Resolution-No-683-Amendment-of-the-By-Laws-of-IBRD.pdf
World,1950-03-30,83448,HTTPError:403 Client Error: Forbidden for url: https://documents.worldbank.org/curated/en/656131468147872391/pdf/834480BR0IBRD50ox0382087B00PUBLIC0.pdf,English,http://documents.worldbank.org/curated/en/656131468147872391/International-Bank-for-Reconstruction-and-Development-IBRD-Board-of-Governors-resolution-no-51-ad-hoc-committee-to-consider-provisions-relating-to-duties-and-remuneration-of-Executive-Directors,World Bank,World Bank Documents & Reports,conflict resolution,18825511,Board Report,FAILED,International Bank for Reconstruction and Development (IBRD) Board of Governors resolution ; no. 51 : ad hoc committee to consider provisions relating to duties and remuneration of Executive Directors,"Parliamentary Government,Post Conflict Reconstruction,Public Sector Corruption & Anticorruption Measures,Corporate Law,Privatization",https://documents.worldbank.org/curated/en/656131468147872391/pdf/834480BR0IBRD50ox0382087B00PUBLIC0.pdf
